chr pos
16 3049057
16 3049202
16 3049209
16 3049210
16 3049286
16 3049302
16 3049339
16 3058726
16 3068687
16 3068750
16 3078011
16 3093674
16 3093678
16 3093705
16 3093708
16 3121843
16 3121924
16 3122010
16 3133087
16 3135773
16 3154325
16 3158238
16 3158261
16 3158280
16 3158469
16 3178315
16 3182119
16 3199195
16 3199391
16 3199523
16 3199532
16 3199556
16 3199746
16 3218247
16 3226610
16 3228844
16 3228954
16 3228960
16 3249969
16 3318818
16 3318835
16 3319108
16 3319128
16 3319191
16 3321386
16 3328302
16 3328979
16 3336739
16 3405184
16 3407108
16 3408571
16 3408581
16 3408687
16 3425571
16 3453314
16 3454426
16 3454771
16 3477080
16 3477108
16 3477129
16 3479064
16 3489159
16 3492641
16 3505340
16 3505667
16 3509904
16 3509907
16 3510196
16 3532738
16 3532768
16 3580646
16 3580736
16 3580745
16 3621070
16 3621852
16 3643636
16 3651526
16 3653304
16 3653305
16 3653345
16 3654428
16 3654438
16 3654457
16 3655214
16 3655216
16 3655254
16 3655270
16 3655607
16 3655647
16 3658602
16 3658614
16 3658633
16 3658653
16 3658655
16 3658709
16 3658741
16 3659024
16 3659031
16 3660237
16 3687007
16 3727741
16 3756709
16 3756861
16 3782779
16 3783157
16 3795391
16 3795723
16 3795735
16 3795736
16 3795738
16 3802029
16 3808926
16 3808933
16 3863363
16 3863366
16 3863379
16 3863424
16 3863567
16 3865271
16 3904097
16 3915908
16 3918049
16 3937080
16 3937114
16 3937123
16 3937355
16 3997532
16 4008399
16 4008408
16 4024943
16 4026822
16 4026844
16 4026867
16 4048410
16 4096245
16 4106854
16 4108063
16 4108078
16 4152517
16 4152519
16 4152663
16 4163731
16 4182749
16 4184925
16 4184938
16 4189229
16 4189519
16 4189649
16 4189699
16 4189867
16 4220886
16 4220924
16 4251354
16 4287838
16 4323057
16 4340300
16 4340537
16 4394063
16 4402258
16 4402545
16 4412922
16 4436555
16 4456855
16 4605155
16 4616323
16 4625923
16 4653252
16 4653616
16 4659392
16 4659768
16 4659807
16 4661934
16 4661968
16 4674686
16 4674691
16 4674730
16 4674747
16 4675171
16 4675210
16 4697469
16 4697490
16 4697503
16 4697530
16 4697538
16 4697549
16 4697581
16 4697920
16 4697978
16 4701823
16 4701838
16 4701886
16 4701895
16 4701955
16 4701982
16 4702022
16 4702023
16 4702032
16 4715591
16 4721253
16 4734000
16 4734046
16 4734178
16 4741336
16 4741559
16 4741573
16 4789443
16 4789483
16 4789502
16 4789591
16 4789609
16 4789841
16 4789867
16 4809341
16 4823751
16 4823770
16 4823771
16 4823813
16 4823830
16 4823883
16 4882519
16 4886331
16 4886342
16 4886343
16 4886351
16 4886363
16 4886373
16 4886467
16 4886471
16 4886476
16 4886733
16 4901873
16 4919376
16 4919896
16 4919978
16 4926733
16 4933526
16 4933795
16 4933813
16 4966921
16 4966922
16 4967257
16 4982224
16 4983851
16 4983923
16 4985548
16 5021117
16 5021144
16 5058808
16 5059072
16 5079265
16 5114572
16 5114573
16 5114577
16 5114593
16 5114602
16 5114776
16 5114827
16 5149145
16 5180391
16 5180453
16 5180466
16 5180659
16 5180787
16 5223147
16 5223209
16 5223481
16 5227345
16 5232080
16 5232100
16 5248690
16 5275907
16 5285633
16 5285672
16 5347916
16 5476376
16 5476388
16 5476841
16 5476879
16 5476907
16 5514875
16 5515316
16 5520520
16 5520521
16 5520577
16 5520594
16 5582955
16 5582979
16 5609455
16 5609529
16 5612185
16 5613055
16 5613268
16 5618588
16 5619642
16 5619669
16 5619690
16 5619753
16 5619785
16 5619794
16 5619808
16 5619825
16 5619834
16 5620867
16 5620869
16 5621004
16 5629289
16 5647374
16 5651984
16 5738716
16 5757118
16 5757154
16 5757182
16 5757466
16 5759091
16 5759321
16 5760875
16 5760882
16 5829722
16 5830125
16 5830135
16 5830298
16 5830352
16 5830353
16 5830379
16 5830389
16 5844966
16 5847876
16 5853698
16 5853713
16 5853719
16 5854167
16 5854230
16 5935937
16 5941081
16 6080950
16 6086460
16 6105348
16 6105491
16 6135821
16 6139353
16 6139819
16 6168056
16 6168799
16 6168805
16 6168840
16 6169161
16 6169456
16 6169475
16 6185661
16 6210663
16 6210690
16 6248843
16 6306223
16 6306391
16 6306393
16 6312459
16 6317670
16 6317748
16 6322672
16 6340021
16 6340059
16 6340073
16 6368154
16 6382683
16 6382693
16 6402148
16 6402167
16 6402202
16 6402443
16 6425916
16 6426104
16 6467992
16 6491982
16 6523954
16 6548902
16 6549066
16 6590778
16 6590795
16 6592241
16 6604909
16 6622054
16 6637203
16 6637296
16 6653639
16 6672835
16 6680725
16 6682422
16 6682455
16 6682651
16 6684251
16 6699679
16 6699713
16 6700626
16 6700890
16 6700892
16 6700896
16 6700939
16 6704340
16 6709065
16 6709090
16 6710295
16 6716528
16 6722395
16 6722895
16 6782231
16 6825357
16 6825476
16 6827047
16 6827050
16 6885130
16 6885501
16 6922289
16 6978567
16 7000152
16 7001686
16 7022170
16 7022201
16 7022203
16 7022216
16 7029797
16 7030232
16 7030423
16 7052091
16 7082680
16 7082739
16 7088936
16 7089262
16 7089312
16 7096367
16 7133486
16 7141591
16 7141633
16 7141995
16 7165624
16 7165657
16 7165723
16 7165731
16 7165766
16 7174627
16 7174643
16 7177270
16 7236901
16 7287245
16 7293078
16 7302456
16 7320902
16 7320929
16 7348798
16 7366634
16 7366642
16 7379100
16 7379121
16 7379163
16 7379166
16 7383073
16 7402586
16 7402609
16 7402617
16 7427389
16 7430294
16 7452962
16 7453002
16 7457719
16 7457725
16 7457764
16 7474344
16 7505880
16 7506237
16 7506252
16 7531988
16 7531989
16 7548041
16 7548106
16 7570933
16 7570986
16 7604657
16 7604772
16 7609391
16 7621948
16 7636193
16 7639107
16 7656876
16 7656886
16 7656929
16 7666348
16 7687955
16 7713680
16 7713794
16 7713813
16 7726539
16 7750021
16 7758615
16 7758623
16 7758642
16 7758654
16 7758919
16 7758929
16 7758946
16 7789531
16 7789564
16 7851534
16 7851645
16 7907530
16 7927582
16 8000386
16 8006375
16 8006418
16 8006511
16 8015533
16 8015662
16 8015687
16 8073705
16 8073735
16 8090539
16 8148746
16 8201680
16 8213072
16 8229493
16 8229627
16 8232561
16 8252912
16 8253175
16 8253182
16 8253243
16 8267552
16 8267553
16 8267572
16 8267598
16 8280295
16 8280349
16 8315059
16 8317055
16 8317094
16 8317113
16 8317120
16 8317125
16 8317126
16 8320676
16 8320729
16 8320732
16 8320740
16 8320743
16 8360929
16 8360950
16 8360954
16 8360980
16 8360985
16 8360988
16 8360997
16 8361169
16 8361213
16 8361232
16 8361239
16 8392303
16 8392655
16 8406535
16 8406543
16 8406556
16 8406560
16 8495066
16 8506391
16 8511453
16 8631152
16 8696539
16 8696588
16 8696898
16 8696946
16 8696988
16 8697265
16 8697274
16 8697296
16 8732704
16 8732807
16 8732851
16 8774816
16 8779700
16 8782144
16 8789111
16 8789131
16 8806979
16 8807001
16 8807015
16 8807094
16 8831494
16 8831766
16 8831767
16 8836593
16 8836948
16 8837022
16 8867699
16 8889108
16 8889109
16 8890108
16 8907216
16 8907285
16 8907542
16 8907567
16 8907568
16 8907589
16 8907853
16 8923555
16 8934591
16 8934592
16 8950671
16 8971805
16 8984125
16 9048495
16 9088454
16 9102933
16 9152421
16 9152423
16 9152625
16 9152697
16 9152746
16 9154629
16 9169211
16 9169714
16 9176853
16 9229308
16 9241291
16 9248038
16 9248047
16 9268188
16 9298111
16 9298216
16 9318072
16 9321277
16 9321282
16 9321744
16 9327873
16 9327874
16 9327929
16 9328063
16 9338096
16 9371313
16 9373743
16 9414474
16 9471007
16 9471008
16 9494627
16 9502410
16 9520566
16 9520629
16 9527574
16 9539964
16 9544421
16 9544607
16 9544609
16 9564472
16 9564504
16 9594123
16 9594371
16 9624632
16 9624680
16 9648614
16 9676567
16 9697508
16 9755584
16 9755951
16 9769001
16 9774793
16 9774804
16 9775005
16 9779480
16 9779511
16 9779887
16 9824716
16 9868758
16 9872510
16 9872527
16 9893768
16 9893961
16 9896103
16 9898625
16 9898628
16 9898636
16 9910761
16 9933011
16 9950883
16 9957707
16 9985127
16 9986611
16 9986621
16 9986622
16 9986873
16 9986891
16 9999310
16 9999314
16 10005911
16 10014036
16 10077774
16 10077908
16 10081777
16 10087068
16 10087234
16 10087340
16 10093248
16 10093250
16 10108745
16 10125474
16 10125477
16 10125482
16 10125839
16 10126696
16 10144802
16 10152805
16 10158607
16 10174550
16 10187332
16 10190162
16 10201332
16 10221912
16 10221941
16 10222072
16 10233819
16 10237464
16 10286638
16 10333207
16 10333500
16 10352009
16 10352352
16 10376095
16 10376121
16 10394729
16 10424790
16 10445249
16 10474977
16 10475078
16 10481767
16 10488894
16 10500368
16 10565521
16 10565948
16 10569219
16 10686157
16 10686285
16 10687210
16 10706518
16 10749793
16 10800704
16 10857121
16 10857130
16 10857287
16 10861450
16 10912498
16 10912540
16 10920992
16 10937610
16 10986746
16 11003706
16 11032651
16 11042786
16 11056634
16 11115292
16 11130142
16 11130167
16 11151208
16 11178460
16 11227226
16 11278266
16 11357279
16 11380590
16 11380875
16 11400377
16 11419917
16 11420042
16 11435922
16 11435959
16 11442156
16 11475514
16 11475861
16 11475881
16 11476153
16 11476330
16 11534592
16 11548344
16 11580751
16 11599956
16 11632529
16 11632561
16 11638658
16 11638734
16 11638893
16 11638928
16 11639316
16 11676272
16 11676591
16 11676595
16 11685948
16 11686113
16 11705062
16 11705322
16 11705338
16 11714803
16 11714829
16 11714863
16 11720211
16 11721021
16 11721246
16 11742974
16 11749735
16 11753982
16 11754241
16 11754269
16 11754279
16 11773505
16 11774027
16 11774053
16 11774061
16 11774073
16 11774081
16 11788775
16 11788795
16 11788819
16 11788843
16 11795683
16 11795693
16 11796026
16 11869740
16 11871883
16 11871887
16 11878893
16 11894407
16 11894702
16 11894831
16 11895058
16 11949432
16 11961832
16 11963851
16 11976082
16 11998367
16 12009532
16 12047350
16 12050037
16 12072281
16 12072284
16 12072366
16 12072369
16 12088934
16 12100836
16 12193899
16 12212801
16 12218421
16 12218487
16 12218736
16 12218761
16 12226333
16 12228279
16 12254465
16 12308936
16 12328235
16 12330491
16 12395184
16 12395213
16 12395507
16 12424840
16 12465187
16 12501443
16 12516769
16 12789643
16 12807683
16 12807705
16 12807710
16 12807717
16 12807723
16 12887952
16 12888176
16 12898687
16 12902012
16 12942143
16 12944499
16 12952528
16 12955447
16 12955453
16 12955488
16 12970203
16 12970211
16 12970329
16 12977194
16 12997323
16 13020793
16 13020794
16 13056169
16 13078559
16 13078678
16 13078915
16 13080709
16 13080725
16 13085294
16 13094686
16 13094795
16 13094828
16 13102909
16 13103145
16 13103156
16 13103170
16 13104791
16 13105122
16 13107417
16 13107619
16 13121637
16 13154004
16 13154086
16 13155433
16 13155454
16 13155455
16 13155486
16 13155494
16 13155496
16 13155515
16 13155588
16 13155977
16 13156075
16 13156109
16 13156159
16 13186624
16 13186790
16 13187152
16 13202452
16 13204589
16 13208195
16 13208213
16 13208237
16 13214132
16 13214324
16 13238432
16 13238703
16 13238824
16 13239112
16 13247655
16 13291844
16 13313025
16 13313143
16 13315689
16 13334082
16 13341747
16 13373303
16 13473258
16 13473469
16 13481856
16 13512547
16 13525812
16 13525988
16 13528637
16 13545898
16 13545913
16 13577404
16 13577779
16 13587562
16 13587888
16 13612742
16 13612899
16 13612903
16 13633192
16 13648551
16 13668361
16 13668392
16 13676408
16 13688968
16 13750657
16 13754779
16 13754780
16 13757605
16 13757827
16 13770845
16 13785879
16 13802939
16 13802951
16 13850424
16 13950477
16 13950529
16 13950531
16 13950545
16 13950546
16 13950557
16 13950561
16 13955357
16 13965327
16 13965362
16 13965974
16 13965986
16 13965993
16 13965995
16 13965996
16 13966145
16 13966905
16 13966906
16 13971781
16 13978686
16 14005187
16 14005264
16 14015397
16 14015403
16 14015444
16 14015460
16 14015535
16 14016299
16 14088005
16 14098829
16 14099041
16 14099089
16 14101909
16 14102280
16 14102294
16 14102319
16 14128313
16 14137625
16 14137803
16 14138140
16 14138151
16 14142717
16 14142959
16 14146443
16 14178689
16 14198245
16 14222653
16 14256074
16 14256086
16 14256548
16 14268927
16 14280943
16 14343144
16 14384591
16 14384602
16 14395074
16 14401996
16 14402243
16 14405565
16 14417170
16 14417465
16 14417861
16 14442098
16 14442104
16 14442105
16 14458320
16 14466750
16 14466805
16 14471682
16 14475179
16 14475195
16 14514548
16 14548052
16 14548321
16 14548339
16 14573389
16 14597091
16 14607381
16 14607524
16 14607526
16 14617401
16 14617412
16 14669934
16 14669968
16 14676027
16 14676290
16 14676316
16 14691456
16 14691497
16 14696277
16 14696302
16 14696382
16 14704821
16 14705152
16 14705174
16 14717350
16 14718278
16 14722183
16 14722627
16 14722674
16 14734364
16 14734418
16 14734425
16 14761334
16 14761362
16 14761371
16 14761477
16 14779516
16 14779517
16 14843476
16 14967104
16 14967153
16 15005879
16 15006440
16 15006851
16 15006860
16 15015748
16 15015796
16 15036299
16 15046304
16 15073837
16 15074185
16 15076238
16 15076243
16 15080158
16 15080229
16 15080231
16 15080279
16 15131272
16 15154167
16 15154206
16 15154239
16 15154245
16 15187713
16 15187721
16 15187861
16 15194662
16 15207311
16 15215716
16 15215764
16 15215889
16 15215945
16 15250304
16 15250306
16 15258002
16 15258009
16 15258408
16 15270960
16 15279954
16 15325081
16 15330763
16 15354744
16 15414880
16 15448700
16 15449099
16 15459973
16 15459999
16 15836423
16 15836447
16 15836741
16 15857835
16 15861999
16 15862101
16 15862324
16 15867475
16 15867497
16 15885872
16 15886010
16 15908011
16 15908251
16 15908253
16 15908283
16 15915082
16 15940525
16 15949757
16 15962417
16 15962448
16 15962579
16 15976171
16 15997630
16 15997664
16 15997678
16 15998856
16 15998857
16 16006309
16 16006378
16 16006385
16 16006453
16 16006454
16 16006488
16 16006813
16 16014782
16 16048087
16 16053511
16 16053519
16 16065910
16 16108898
16 16109339
16 16109349
16 16109389
16 16109451
16 16109554
16 16119539
16 16119608
16 16131788
16 16131808
16 16131874
16 16132823
16 16132952
16 16150459
16 16152325
16 16152768
16 16152784
16 16153941
16 16154127
16 16154222
16 16154229
16 16154263
16 16154268
16 16154744
16 16156380
16 16237263
16 16245458
16 16252796
16 16252804
16 16258220
16 16258245
16 16258253
16 16301484
16 16301811
16 16301820
16 16315940
16 16320549
16 16320550
16 16320603
16 16338631
16 16338636
16 16338637
16 16338986
16 16351994
16 16352027
16 16458906
16 16459332
16 16459389
16 16483884
16 16484688
16 16490082
16 16497556
16 16497620
16 16497625
16 16497626
16 16499061
16 16499115
16 16500668
16 16516977
16 16557681
16 16557703
16 16557849
16 16557878
16 16557926
16 16557956
16 16557984
16 16567951
16 16567978
16 16568014
16 16568061
16 16568085
16 16568293
16 16572354
16 16572369
16 16572376
16 16586661
16 16586663
16 16586845
16 16586857
16 16586882
16 16587987
16 16594926
16 16595386
16 16595677
16 16595940
16 16609701
16 16610153
16 16617521
16 16633673
16 16637012
16 16646156
16 16646158
16 16646211
16 16670586
16 16707711
16 16726160
16 16726202
16 16727602
16 16747200
16 16747235
16 16747247
16 16747260
16 16747262
16 16747351
16 16747372
16 16763558
16 16770228
16 16770245
16 16770370
16 16770391
16 16770402
16 16770542
16 16823026
16 16823226
16 16823237
16 16823241
16 16825864
16 16825994
16 16832004
16 16863043
16 16863054
16 16863314
16 16863319
16 16894442
16 16894735
16 16894821
16 16894898
16 16894904
16 16895111
16 16896192
16 16896579
16 16896791
16 16913672
16 16924484
16 16924521
16 16924533
16 16950626
16 16950911
16 16952779
16 16952807
16 16952827
16 16952916
16 16959654
16 16959684
16 16959772
16 16959774
16 16978557
16 16978621
16 16979292
16 16997782
16 17013268
16 17013288
16 17076259
16 17157881
16 17157915
16 17348007
16 17348614
16 17363070
16 17366520
16 17367868
16 17367884
16 17410899
16 17411641
16 17411704
16 17411722
16 17411921
16 17412169
16 17417848
16 17418216
16 17423752
16 17429796
16 17429829
16 17433500
16 17435027
16 17435029
16 17453799
16 17462603
16 17462605
16 17477498
16 17486146
16 17486212
16 17486230
16 17486251
16 17489056
16 17528991
16 17572605
16 17574800
16 17574809
16 17574818
16 17574822
16 17597780
16 17604479
16 17629357
16 17659526
16 17660394
16 17661724
16 17675487
16 17692466
16 17692473
16 17696933
16 17753678
16 17768834
16 17792796
16 17808777
16 17808854
16 17811062
16 17811069
16 17811071
16 17817048
16 17817096
16 17953053
16 17953334
16 17964446
16 17964478
16 17964488
16 17964646
16 17964688
16 17964724
16 17966803
16 17966806
16 17971128
16 17971451
16 17971568
16 17991199
16 18006160
16 18006372
16 18006450
16 18119870
16 18119877
16 18124260
16 18178482
16 18178552
16 18189922
16 18189968
16 18189993
16 18240100
16 18258572
16 18289357
16 18313982
16 18333860
16 18333987
16 18334016
16 18351748
16 18351775
16 18351776
16 18362586
16 18393083
16 18409527
16 18415103
16 18455307
16 18455342
16 18455352
16 18472124
16 18523791
16 18529459
16 18529775
16 18529854
16 18529914
16 18538389
16 18539416
16 18539486
16 18545756
16 18566073
16 18566137
16 18566139
16 18568913
16 18569326
16 18589630
16 18589683
16 18589749
16 18596494
16 18614548
16 18615975
16 18637845
16 18647498
16 18657548
16 18741210
16 18781508
16 18781566
16 18843253
16 18985642
16 18985645
16 18996349
16 19017926
16 19047050
16 19050680
16 19058341
16 19063285
16 19086690
16 19094163
16 19203626
16 19218802
16 19218886
16 19225993
16 19251147
16 19312021
16 19312181
16 19312194
16 19312204
16 19374984
16 19387935
16 19467019
16 19489252
16 19489259
16 19489274
16 19494611
16 19494685
17 1186
17 1206
17 25065
17 35280
17 35289
17 56468
17 86158
17 86335
17 87549
17 92116
17 92122
17 97302
17 200976
17 269397
17 269409
17 269577
17 269637
17 335650
17 345103
17 349871
17 349878
17 523804
17 552900
17 605655
17 633962
17 633986
17 633991
17 637137
17 648634
17 648700
17 648880
17 648945
17 649027
17 703976
17 726581
17 726623
17 734410
17 734425
17 734431
17 734432
17 734675
17 734690
17 734701
17 741512
17 741539
17 741555
17 741677
17 741810
17 741811
17 741814
17 741815
17 741896
17 741946
17 741950
17 747343
17 747351
17 747605
17 747686
17 747742
17 748054
17 748062
17 748091
17 759092
17 764531
17 765098
17 765112
17 765409
17 767541
17 767625
17 767641
17 767642
17 767645
17 767667
17 768001
17 768019
17 768031
17 768034
17 768846
17 768886
17 768890
17 769020
17 769039
17 787987
17 804130
17 804484
17 807268
17 807270
17 808234
17 808340
17 823028
17 823240
17 823267
17 823281
17 831063
17 835317
17 835353
17 835394
17 839234
17 839283
17 839387
17 839401
17 846790
17 846821
17 847084
17 847099
17 847116
17 880129
17 906370
17 906589
17 993721
17 993986
17 996782
17 996792
17 998014
17 998044
17 998047
17 1001247
17 1001422
17 1013049
17 1013408
17 1017655
17 1017690
17 1017739
17 1017754
17 1017809
17 1017952
17 1027870
17 1028373
17 1028375
17 1034275
17 1034435
17 1047484
17 1047582
17 1047587
17 1072363
17 1072498
17 1087514
17 1087613
17 1103913
17 1108251
17 1108265
17 1108270
17 1108301
17 1108343
17 1117171
17 1118827
17 1124413
17 1135461
17 1146056
17 1146892
17 1147047
17 1147258
17 1147843
17 1148297
17 1151595
17 1165150
17 1165216
17 1185413
17 1185421
17 1185427
17 1185541
17 1185543
17 1185555
17 1185694
17 1193261
17 1193511
17 1202779
17 1203079
17 1267051
17 1267059
17 1296200
17 1296233
17 1296276
17 1296324
17 1296336
17 1296510
17 1307343
17 1307410
17 1307620
17 1307621
17 1307631
17 1307643
17 1307649
17 1309185
17 1309222
17 1322396
17 1355308
17 1355325
17 1361413
17 1362695
17 1362696
17 1372640
17 1372646
17 1372967
17 1372977
17 1372998
17 1373043
17 1379645
17 1381004
17 1385311
17 1417285
17 1487870
17 1491247
17 1493629
17 1493896
17 1526671
17 1526883
17 1551162
17 1551178
17 1555126
17 1568506
17 1568525
17 1599957
17 1599958
17 1599987
17 1600309
17 1600356
17 1610162
17 1610223
17 1674784
17 1674792
17 1674808
17 1674809
17 1674811
17 1674828
17 1680547
17 1680743
17 1715698
17 1716594
17 1730259
17 1730869
17 1730870
17 1751055
17 1762242
17 1762280
17 1762298
17 1765309
17 1773272
17 1778185
17 1778453
17 1803438
17 1803641
17 1803642
17 1810153
17 1821061
17 1821303
17 1822089
17 1822361
17 1832306
17 1832322
17 1833717
17 1833759
17 1838185
17 1838213
17 1838224
17 1838520
17 1856060
17 1857384
17 1857662
17 1857677
17 1857716
17 1913346
17 1927131
17 1927838
17 1955878
17 1955929
17 1961295
17 1961303
17 1964081
17 1964416
17 1964434
17 1976617
17 1976628
17 2015929
17 2024181
17 2024439
17 2024479
17 2031540
17 2031549
17 2031554
17 2031557
17 2049445
17 2056974
17 2057242
17 2061200
17 2082640
17 2087968
17 2087969
17 2088045
17 2088075
17 2088288
17 2088868
17 2091748
17 2099079
17 2119022
17 2119044
17 2130354
17 2132994
17 2169187
17 2169382
17 2171589
17 2171968
17 2171978
17 2193808
17 2198500
17 2199178
17 2217896
17 2218017
17 2218877
17 2218879
17 2218895
17 2232813
17 2237008
17 2245896
17 2245899
17 2245901
17 2249579
17 2255505
17 2255517
17 2255539
17 2255541
17 2255542
17 2255552
17 2272313
17 2309081
17 2309195
17 2336796
17 2336873
17 2355296
17 2399706
17 2400092
17 2400158
17 2424729
17 2424747
17 2449022
17 2449034
17 2482137
17 2560273
17 2566085
17 2566144
17 2566500
17 2566618
17 2588381
17 2598368
17 2600810
17 2600850
17 2602088
17 2602150
17 2602551
17 2602568
17 2602574
17 2637325
17 2637515
17 2637682
17 2668696
17 2759871
17 2759873
17 2761829
17 2792847
17 2792959
17 2793001
17 2793003
17 2793125
17 2794345
17 2794411
17 2796507
17 2796539
17 2796627
17 2796831
17 2806364
17 2807352
17 2807379
17 2807589
17 2807612
17 2819867
17 2824486
17 2824498
17 2824557
17 2824754
17 2862886
17 2862911
17 2862927
17 2872028
17 2938834
17 2938841
17 2938963
17 2938997
17 2941550
17 2946615
17 2957996
17 2958022
17 2958031
17 2958097
17 2958132
17 2958302
17 2986467
17 2986509
17 2986518
17 2986563
17 3004873
17 3004883
17 3004886
17 3004887
17 3004888
17 3005103
17 3021706
17 3021744
17 3024455
17 3024491
17 3027654
17 3029304
17 3029751
17 3035855
17 3049327
17 3071542
17 3071568
17 3092312
17 3092360
17 3092405
17 3092418
17 3092428
17 3092431
17 3124983
17 3125255
17 3141241
17 3156893
17 3162073
17 3162105
17 3162121
17 3175197
17 3177298
17 3179167
17 3187367
17 3188121
17 3203671
17 3205179
17 3205197
17 3205760
17 3205826
17 3206000
17 3206032
17 3211254
17 3211345
17 3211347
17 3211369
17 3211370
17 3227959
17 3279612
17 3279622
17 3279641
17 3279731
17 3282245
17 3282256
17 3282277
17 3312592
17 3320576
17 3332410
17 3358305
17 3369420
17 3378282
17 3378691
17 3378697
17 3378724
17 3385028
17 3389517
17 3401937
17 3401966
17 3413995
17 3421839
17 3422094
17 3454815
17 3455157
17 3485646
17 3485704
17 3497209
17 3497492
17 3497517
17 3497518
17 3505560
17 3505732
17 3505733
17 3505795
17 3505839
17 3505840
17 3505841
17 3505895
17 3575911
17 3595135
17 3596408
17 3643820
17 3644076
17 3651157
17 3651197
17 3676982
17 3677191
17 3677239
17 3685120
17 3685176
17 3685583
17 3685610
17 3685633
17 3702958
17 3738038
17 3738368
17 3738388
17 3745458
17 3745532
17 3745538
17 3749294
17 3751068
17 3751108
17 3811976
17 3812089
17 3820480
17 3820584
17 3820812
17 3820816
17 3820922
17 3830999
17 3834275
17 3834289
17 3850900
17 3851020
17 3851125
17 3851204
17 3852528
17 3852529
17 3852646
17 3855257
17 3855682
17 3860704
17 3860966
17 3860984
17 3861016
17 3861032
17 3870687
17 3870689
17 3870967
17 3870968
17 3874981
17 3878576
17 3878634
17 3878694
17 3878726
17 3939311
17 3939454
17 3953524
17 3953538
17 3972480
17 3977483
17 3984682
17 3985059
17 3987149
17 3987551
17 3989941
17 3990230
17 4012665
17 4014307
17 4017134
17 4017506
17 4019815
17 4019840
17 4020005
17 4022417
17 4022426
17 4046844
17 4046878
17 4046888
17 4092689
17 4097936
17 4103398
17 4103402
17 4103465
17 4103526
17 4129114
17 4129228
17 4129238
17 4129283
17 4143173
17 4143186
17 4143188
17 4146427
17 4159540
17 4268616
17 4268619
17 4283209
17 4283264
17 4283269
17 4283272
17 4283980
17 4284124
17 4290648
17 4290686
17 4290693
17 4290767
17 4291178
17 4307948
17 4312146
17 4320784
17 4320839
17 4320842
17 4321290
17 4345215
17 4345220
17 4345245
17 4349530
17 4349842
17 4364384
17 4364386
17 4397534
17 4397582
17 4397583
17 4399705
17 4399711
17 4411868
17 4412042
17 4415973
17 4416232
17 4416288
17 4426950
17 4427344
17 4427899
17 4427960
17 4427972
17 4428119
17 4428185
17 4445153
17 4448072
17 4448183
17 4492852
17 4492853
17 4492923
17 4492960
17 4502695
17 4510872
17 4512083
17 4512088
17 4512137
17 4512412
17 4512458
17 4517709
17 4580509
17 4580555
17 4580577
17 4580608
17 4580624
17 4580683
17 4620037
17 4621982
17 4692371
17 4697991
17 4699025
17 4699253
17 4719940
17 4753316
17 4768829
17 4768844
17 4768884
17 4769158
17 4769160
17 4778749
17 4782473
17 4797715
17 4797794
17 4798145
17 4798192
17 4809473
17 4844997
17 4845174
17 4845493
17 4859390
17 4886886
17 4900896
17 4901180
17 4903752
17 4903756
17 4903781
17 4903987
17 4918444
17 4949002
17 4949139
17 4949207
17 4965542
17 4965543
17 4965945
17 4979253
17 4994413
17 5016652
17 5023790
17 5024316
17 5030269
17 5045892
17 5045950
17 5046903
17 5060037
17 5084967
17 5106128
17 5106395
17 5106440
17 5106545
17 5106804
17 5129779
17 5134461
17 5134539
17 5134649
17 5138313
17 5139937
17 5187721
17 5187803
17 5198853
17 5199221
17 5199427
17 5203169
17 5252722
17 5252781
17 5271012
17 5284760
17 5289918
17 5289971
17 5305122
17 5333836
17 5334845
17 5334949
17 5334953
17 5404592
17 5431556
17 5431657
17 5470470
17 5473824
17 5486507
17 5531979
17 5538932
17 5539135
17 5539137
17 5539139
17 5569065
17 5571641
17 5584391
17 5594125
17 5594151
17 5594159
17 5625686
17 5636902
17 5643512
17 5644025
17 5712243
17 5712291
17 5742690
17 5742701
17 5750842
17 5750935
17 5751131
17 5767050
17 5808193
17 5812568
17 5812581
17 5852829
17 5874801
17 5906810
17 5957609
17 6018085
17 6054707
17 6054714
17 6054717
17 6068976
17 6071671
17 6074904
17 6074957
17 6075315
17 6075334
17 6099990
17 6100002
17 6116725
17 6141873
17 6142759
17 6142792
17 6142960
17 6206621
17 6206640
17 6206779
17 6207709
17 6207725
17 6215311
17 6215315
17 6215316
17 6245118
17 6256999
17 6279481
17 6281325
17 6284212
17 6284231
17 6284974
17 6287264
17 6307689
17 6326498
17 6326633
17 6326703
17 6327157
17 6331113
17 6360817
17 6372187
17 6373498
17 6373542
17 6385236
17 6403009
17 6412340
17 6422326
17 6422379
17 6422426
17 6437069
17 6451926
17 6460837
17 6475903
17 6478175
17 6490794
17 6490807
17 6498666
17 6679355
17 6679373
17 6698430
17 6698514
17 6702534
17 6702535
17 6704225
17 6715391
17 6743272
17 6743341
17 6743364
17 6743387
17 6743394
17 6743407
17 6743492
17 6743623
17 6750316
17 6750447
17 6750453
17 6750462
17 6800536
17 6800552
17 6854920
17 6866723
17 6866730
17 6890199
17 6896055
17 6917240
17 7035360
17 7050867
17 7064172
17 7083662
17 7090866
17 7093046
17 7093084
17 7110982
17 7115503
17 7115526
17 7115949
17 7136692
17 7182901
17 7187785
17 7204583
17 7204584
17 7223013
17 7223294
17 7245205
17 7262568
17 7262600
17 7283149
17 7283150
17 7283164
17 7283171
17 7283193
17 7297142
17 7297211
17 7297547
17 7297564
17 7339914
17 7392632
17 7392650
17 7422858
